,Unnamed: 0,file,max_detection_conf,detections
13405,51130,87a760f6-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13407,51142,95afb950-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13408,51143,8be54fde-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13410,51147,8d49f6ea-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.951, 0.588, 0.049, 0.147]}, {'category': '1', 'conf': 0.164, 'bbox': [0.009, 0.824, 0.048, 0.024]}]"
13411,51148,86e3d492-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.303, 0.43, 0.185, 0.303]}, {'category': '1', 'conf': 0.992, 'bbox': [0.727, 0.518, 0.273, 0.395]}, {'category': '1', 'conf': 0.992, 'bbox': [0.463, 0.424, 0.328, 0.402]}, {'category': '1', 'conf': 0.536, 'bbox': [0.927, 0.5, 0.063, 0.065]}, {'category': '1', 'conf': 0.37, 'bbox': [0.644, 0.489, 0.344, 0.344]}, {'category': '1', 'conf': 0.178, 'bbox': [0.474, 0.482, 0.194, 0.287]}, {'category': '1', 'conf': 0.141, 'bbox': [0.708, 0.531, 0.116, 0.155]}, {'category': '1', 'conf': 0.118, 'bbox': [0.694, 0.515, 0.152, 0.222]}, {'category': '1', 'conf': 0.114, 'bbox': [0.603, 0.451, 0.259, 0.348]}, {'category': '1', 'conf': 0.114, 'bbox': [0.71, 0.521, 0.268, 0.207]}, {'category': '1', 'conf': 0.105, 'bbox': [0.632, 0.515, 0.196, 0.253]}, {'category': '1', 'conf': 0.102, 'bbox': [0.873, 0.494, 0.12, 0.324]}]"
13412,51149,895c63c4-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13413,51151,919608e2-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.483, 0.342, 0.112, 0.324]}, {'category': '1', 'conf': 0.998, 'bbox': [0.875, 0.349, 0.098, 0.22]}, {'category': '1', 'conf': 0.988, 'bbox': [0.953, 0.35, 0.047, 0.157]}, {'category': '1', 'conf': 0.79, 'bbox': [0.002, 0.603, 0.013, 0.147]}]"
13414,51154,87b303b6-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13415,51157,911e3d6c-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.064, 0.018, 0.934, 0.962]}, {'category': '1', 'conf': 0.996, 'bbox': [0.001, 0.693, 0.262, 0.292]}, {'category': '1', 'conf': 0.298, 'bbox': [0.247, 0.283, 0.748, 0.676]}, {'category': '1', 'conf': 0.199, 'bbox': [0.288, 0.53, 0.247, 0.45]}]"
13417,51160,8c0682bc-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13418,51164,8f67148a-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13419,51165,9940f228-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.696, 0.786, 0.302, 0.198]}]"
13420,51168,94ecefba-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13421,51181,96ec8032-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13422,51182,979a1df0-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.404, 0.4, 0.134, 0.329]}, {'category': '1', 'conf': 0.997, 'bbox': [0.908, 0.398, 0.04, 0.149]}, {'category': '1', 'conf': 0.996, 'bbox': [0.538, 0.414, 0.106, 0.303]}, {'category': '1', 'conf': 0.381, 'bbox': [0.507, 0.447, 0.121, 0.273]}, {'category': '1', 'conf': 0.186, 'bbox': [0.556, 0.476, 0.07, 0.228]}, {'category': '1', 'conf': 0.131, 'bbox': [0.906, 0.405, 0.026, 0.13]}, {'category': '1', 'conf': 0.12, 'bbox': [0.923, 0.404, 0.026, 0.12]}]"
13423,51184,9053e3c8-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13424,51185,8f7ed5c0-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13425,51186,98cce8e2-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.363, 0.074, 0.334, 0.636]}]"
13426,51189,88897d38-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13428,51195,913f0c18-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.25, 0.083, 0.75, 0.9]}, {'category': '1', 'conf': 0.967, 'bbox': [0.0, 0.749, 0.198, 0.236]}, {'category': '1', 'conf': 0.608, 'bbox': [0.03, 0.928, 0.171, 0.057]}, {'category': '1', 'conf': 0.1, 'bbox': [0, 0.746, 0.088, 0.234]}]"
13429,51196,86c038b6-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.853, 0.442, 0.146, 0.426]}, {'category': '1', 'conf': 0.996, 'bbox': [0.267, 0.649, 0.123, 0.324]}, {'category': '1', 'conf': 0.994, 'bbox': [0.505, 0.552, 0.11, 0.277]}, {'category': '1', 'conf': 0.991, 'bbox': [0.355, 0.508, 0.126, 0.441]}, {'category': '1', 'conf': 0.987, 'bbox': [0.001, 0.734, 0.087, 0.236]}, {'category': '1', 'conf': 0.956, 'bbox': [0.566, 0.345, 0.041, 0.17]}, {'category': '1', 'conf': 0.955, 'bbox': [0.213, 0.583, 0.119, 0.224]}, {'category': '1', 'conf': 0.821, 'bbox': [0.559, 0.368, 0.043, 0.173]}, {'category': '1', 'conf': 0.142, 'bbox': [0.217, 0.578, 0.08, 0.194]}]"
13430,51198,8dc87326-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.025, 0.021, 0.561, 0.603]}]"
13431,51200,93a66d70-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.287, 0.407, 0.11, 0.266]}, {'category': '1', 'conf': 0.987, 'bbox': [0.879, 0.457, 0.12, 0.219]}, {'category': '1', 'conf': 0.982, 'bbox': [0.449, 0.394, 0.076, 0.226]}, {'category': '1', 'conf': 0.971, 'bbox': [0.557, 0.43, 0.036, 0.114]}, {'category': '1', 'conf': 0.657, 'bbox': [0.832, 0.404, 0.128, 0.154]}, {'category': '1', 'conf': 0.507, 'bbox': [0.866, 0.416, 0.104, 0.219]}, {'category': '1', 'conf': 0.368, 'bbox': [0.821, 0.423, 0.046, 0.131]}, {'category': '1', 'conf': 0.282, 'bbox': [0.838, 0.408, 0.1, 0.113]}, {'category': '1', 'conf': 0.263, 'bbox': [0.826, 0.406, 0.078, 0.138]}, {'category': '1', 'conf': 0.221, 'bbox': [0.881, 0.445, 0.075, 0.214]}, {'category': '1', 'conf': 0.199, 'bbox': [0.688, 0.426, 0.035, 0.091]}, {'category': '1', 'conf': 0.196, 'bbox': [0.492, 0.417, 0.042, 0.133]}, {'category': '1', 'conf': 0.138, 'bbox': [0.818, 0.41, 0.063, 0.118]}, {'category': '1', 'conf': 0.131, 'bbox': [0.472, 0.398, 0.057, 0.157]}, {'category': '1', 'conf': 0.11, 'bbox': [0.857, 0.419, 0.108, 0.102]}]"
13432,51211,8ee357c6-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13434,51221,93fd7bec-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13435,51222,9275b122-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0, 0.477, 0.225, 0.325]}]"
13436,51223,9075c952-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.412, 0.325, 0.15, 0.264]}]"
13437,51227,9771b5d6-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13438,51229,88873b9a-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13439,51230,87a0e78a-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13440,51239,92609f1c-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13441,51240,8cb67f6e-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13442,51246,9008efd0-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.005, 0.012, 0.99, 0.97]}, {'category': '1', 'conf': 0.978, 'bbox': [0, 0.733, 0.076, 0.208]}, {'category': '1', 'conf': 0.937, 'bbox': [0.03, 0.705, 0.24, 0.276]}, {'category': '1', 'conf': 0.805, 'bbox': [0.217, 0.675, 0.122, 0.186]}, {'category': '1', 'conf': 0.199, 'bbox': [0.071, 0.896, 0.194, 0.088]}, {'category': '1', 'conf': 0.103, 'bbox': [0.034, 0.671, 0.317, 0.27]}]"
13443,51260,888a5fbe-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13444,51261,98cdabec-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13446,51273,922d468a-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13447,51275,94224d82-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13448,51277,9884a8d4-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13449,51280,8d0a13d6-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13450,51283,8e6c613e-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.09, 0.414, 0.062, 0.133]}, {'category': '1', 'conf': 0.995, 'bbox': [0.905, 0.638, 0.094, 0.31]}, {'category': '1', 'conf': 0.271, 'bbox': [0.096, 0.346, 0.037, 0.063]}]"
13451,51287,8e7fc04e-21bc-11ea-a13a-137349068a90.jpg,0.988,"[{'category': '1', 'conf': 0.988, 'bbox': [0.23, 0.801, 0.244, 0.184]}, {'category': '1', 'conf': 0.985, 'bbox': [0.181, 0.699, 0.117, 0.145]}, {'category': '1', 'conf': 0.983, 'bbox': [0.802, 0.813, 0.193, 0.164]}, {'category': '1', 'conf': 0.896, 'bbox': [0.586, 0.813, 0.123, 0.169]}, {'category': '1', 'conf': 0.324, 'bbox': [0.691, 0.899, 0.118, 0.087]}, {'category': '1', 'conf': 0.311, 'bbox': [0.569, 0.819, 0.251, 0.165]}, {'category': '1', 'conf': 0.249, 'bbox': [0.759, 0.898, 0.061, 0.089]}, {'category': '1', 'conf': 0.21, 'bbox': [0.592, 0.891, 0.225, 0.094]}]"
13452,51289,8d1517fe-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13454,51301,8ff902a0-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.509, 0.391, 0.491, 0.597]}, {'category': '1', 'conf': 0.994, 'bbox': [0.017, 0.679, 0.466, 0.311]}, {'category': '1', 'conf': 0.98, 'bbox': [0, 0.17, 0.087, 0.783]}, {'category': '1', 'conf': 0.163, 'bbox': [0, 0.176, 0.437, 0.769]}, {'category': '1', 'conf': 0.16, 'bbox': [0, 0.186, 0.072, 0.452]}, {'category': '1', 'conf': 0.106, 'bbox': [0, 0.686, 0.086, 0.282]}]"
13455,51302,89b8bc82-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13456,51304,89342eea-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13457,51305,97136fbc-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13458,51317,963e5200-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13459,51328,8bc19ea4-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.324, 0.78, 0.293, 0.204]}]"
13460,51332,873317aa-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13461,51333,908bc928-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13463,51338,8a8052ce-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13464,51344,88f5725e-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.048, 0.336, 0.152, 0.471]}]"
13465,51348,8f4d02d4-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13466,51352,8a0cde34-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.08, 0.402, 0.913, 0.583]}, {'category': '1', 'conf': 0.72, 'bbox': [0.003, 0.653, 0.509, 0.324]}]"
13467,51356,86a0a6fe-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13468,51358,94b82578-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13469,51359,8fce189c-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.083, 0.016, 0.826, 0.938]}]"
13470,51363,93fbc644-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13471,51364,908f2b4a-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13472,51368,9509827e-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13473,51371,92d89e22-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13474,51376,8f6c2268-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.014, 0.437, 0.219, 0.251]}]"
13475,51383,885de06a-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13476,51393,9605c6ce-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13477,51395,90d447f2-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13478,51397,8f1efaba-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.035, 0.69, 0.309, 0.287]}, {'category': '1', 'conf': 0.996, 'bbox': [0.884, 0.619, 0.115, 0.335]}, {'category': '1', 'conf': 0.577, 'bbox': [0.917, 0.576, 0.034, 0.088]}, {'category': '1', 'conf': 0.341, 'bbox': [0.879, 0.575, 0.067, 0.101]}, {'category': '1', 'conf': 0.231, 'bbox': [0.0, 0.72, 0.013, 0.03]}, {'category': '1', 'conf': 0.225, 'bbox': [0.003, 0.727, 0.011, 0.026]}, {'category': '1', 'conf': 0.166, 'bbox': [0.004, 0.726, 0.007, 0.021]}, {'category': '1', 'conf': 0.112, 'bbox': [0.024, 0.703, 0.051, 0.058]}, {'category': '1', 'conf': 0.101, 'bbox': [0.918, 0.572, 0.069, 0.101]}]"
13479,51401,916198a0-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13480,51406,96a2f7c8-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.505, 0.452, 0.495, 0.532]}, {'category': '1', 'conf': 0.974, 'bbox': [0.049, 0.716, 0.396, 0.27]}, {'category': '1', 'conf': 0.97, 'bbox': [0, 0.231, 0.162, 0.741]}, {'category': '1', 'conf': 0.673, 'bbox': [0.002, 0.711, 0.168, 0.265]}, {'category': '1', 'conf': 0.608, 'bbox': [0.003, 0.503, 0.162, 0.476]}, {'category': '1', 'conf': 0.505, 'bbox': [0.006, 0.214, 0.098, 0.761]}, {'category': '1', 'conf': 0.261, 'bbox': [0.005, 0.232, 0.254, 0.737]}, {'category': '1', 'conf': 0.23, 'bbox': [0.001, 0.542, 0.046, 0.25]}, {'category': '1', 'conf': 0.189, 'bbox': [0.01, 0.156, 0.445, 0.839]}, {'category': '1', 'conf': 0.111, 'bbox': [0.042, 0.914, 0.304, 0.069]}]"
13481,51408,988a1fe4-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.187, 0.088, 0.804, 0.902]}, {'category': '1', 'conf': 0.896, 'bbox': [0.016, 0.925, 0.175, 0.06]}, {'category': '1', 'conf': 0.329, 'bbox': [0, 0.751, 0.184, 0.238]}, {'category': '1', 'conf': 0.29, 'bbox': [0.025, 0.107, 0.506, 0.806]}, {'category': '1', 'conf': 0.195, 'bbox': [0.212, 0.451, 0.788, 0.535]}]"
13483,51412,89408f46-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13484,51416,91412ade-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.786, 0.55, 0.214, 0.42]}]"
13485,51429,973b49ec-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13487,51433,899e9f32-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13488,51434,8f3692ce-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13490,51440,89e82080-21bc-11ea-a13a-137349068a90.jpg,0.996,"[{'category': '1', 'conf': 0.996, 'bbox': [0.104, 0.822, 0.122, 0.149]}]"
13491,51443,8a085396-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13492,51445,8e41767c-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.086, 0.023, 0.309, 0.576]}]"
13493,51450,9527d30a-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13494,51452,8c4a7300-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13495,51457,960f3bd2-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.305, 0.021, 0.694, 0.956]}, {'category': '1', 'conf': 0.999, 'bbox': [0.003, 0.032, 0.585, 0.942]}, {'category': '1', 'conf': 0.905, 'bbox': [0.226, 0.163, 0.373, 0.778]}, {'category': '1', 'conf': 0.821, 'bbox': [0.787, 0.45, 0.205, 0.392]}, {'category': '1', 'conf': 0.774, 'bbox': [0, 0.528, 0.188, 0.424]}, {'category': '1', 'conf': 0.756, 'bbox': [0.015, 0.354, 0.461, 0.589]}, {'category': '1', 'conf': 0.715, 'bbox': [0.481, 0.287, 0.506, 0.637]}, {'category': '1', 'conf': 0.517, 'bbox': [0.088, 0.26, 0.912, 0.692]}, {'category': '1', 'conf': 0.417, 'bbox': [0.822, 0.455, 0.172, 0.278]}, {'category': '1', 'conf': 0.272, 'bbox': [0.712, 0.422, 0.284, 0.478]}, {'category': '1', 'conf': 0.255, 'bbox': [0.519, 0.426, 0.435, 0.407]}, {'category': '1', 'conf': 0.137, 'bbox': [0.003, 0.536, 0.131, 0.346]}, {'category': '1', 'conf': 0.12, 'bbox': [0.847, 0.519, 0.146, 0.194]}, {'category': '1', 'conf': 0.116, 'bbox': [0.033, 0.537, 0.14, 0.335]}, {'category': '1', 'conf': 0.114, 'bbox': [0.324, 0.298, 0.266, 0.624]}, {'category': '1', 'conf': 0.11, 'bbox': [0.245, 0.218, 0.572, 0.71]}]"
13496,51461,8a6a6a54-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.676, 0.237, 0.324, 0.733]}, {'category': '1', 'conf': 0.992, 'bbox': [0.464, 0.248, 0.076, 0.127]}]"
13497,51475,950cc52e-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.418, 0.322, 0.433, 0.529]}, {'category': '1', 'conf': 0.998, 'bbox': [0.2, 0.349, 0.112, 0.335]}, {'category': '1', 'conf': 0.119, 'bbox': [0.263, 0.292, 0.027, 0.079]}]"
13499,51481,96f5e802-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13500,51483,8e097858-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13502,51487,9850f7c8-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.175, 0.215, 0.222, 0.328]}, {'category': '1', 'conf': 0.551, 'bbox': [0.808, 0.002, 0.19, 0.981]}]"
13503,51489,8a81ff5c-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13504,51496,91221414-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13505,51501,8d441202-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13507,51512,976a6a2e-21bc-11ea-a13a-137349068a90.jpg,0.996,"[{'category': '1', 'conf': 0.996, 'bbox': [0.706, 0.384, 0.29, 0.56]}, {'category': '1', 'conf': 0.996, 'bbox': [0.0, 0.026, 0.819, 0.948]}, {'category': '1', 'conf': 0.988, 'bbox': [0.005, 0.256, 0.44, 0.72]}, {'category': '1', 'conf': 0.986, 'bbox': [0.621, 0.37, 0.123, 0.274]}, {'category': '1', 'conf': 0.921, 'bbox': [0.447, 0.404, 0.07, 0.246]}, {'category': '1', 'conf': 0.856, 'bbox': [0.537, 0.423, 0.128, 0.194]}, {'category': '1', 'conf': 0.72, 'bbox': [0.714, 0.382, 0.067, 0.194]}, {'category': '1', 'conf': 0.695, 'bbox': [0.58, 0.4, 0.131, 0.234]}, {'category': '1', 'conf': 0.641, 'bbox': [0.515, 0.448, 0.087, 0.148]}, {'category': '1', 'conf': 0.63, 'bbox': [0.712, 0.375, 0.07, 0.118]}, {'category': '1', 'conf': 0.292, 'bbox': [0.055, 0.139, 0.604, 0.747]}, {'category': '1', 'conf': 0.258, 'bbox': [0.7, 0.404, 0.059, 0.238]}, {'category': '1', 'conf': 0.257, 'bbox': [0.688, 0.379, 0.094, 0.235]}, {'category': '1', 'conf': 0.192, 'bbox': [0.505, 0.438, 0.134, 0.174]}, {'category': '1', 'conf': 0.144, 'bbox': [0.474, 0.416, 0.112, 0.188]}]"
13508,51513,89c325a0-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13510,51521,9464ca4a-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.005, 0.71, 0.567, 0.274]}]"
13511,51530,8ad547a2-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13512,51535,8e2bc4a8-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13513,51537,94bd7906-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13514,51545,87bb354a-21bc-11ea-a13a-137349068a90.jpg,0.996,"[{'category': '1', 'conf': 0.996, 'bbox': [0.6, 0.54, 0.194, 0.22]}, {'category': '1', 'conf': 0.995, 'bbox': [0, 0.432, 0.218, 0.385]}, {'category': '1', 'conf': 0.939, 'bbox': [0.4, 0.452, 0.218, 0.278]}, {'category': '2', 'conf': 0.154, 'bbox': [0.331, 0.433, 0.059, 0.169]}]"
13516,51549,9881012a-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13518,51560,98ea2704-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13519,51562,91daf010-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.001, 0.46, 0.404, 0.524]}]"
13521,51581,914d77da-21bc-11ea-a13a-137349068a90.jpg,0.988,"[{'category': '1', 'conf': 0.988, 'bbox': [0.728, 0.436, 0.04, 0.121]}, {'category': '1', 'conf': 0.459, 'bbox': [0.105, 0.497, 0.058, 0.137]}]"
13522,51588,8f0e8c98-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13523,51590,94618e52-21bc-11ea-a13a-137349068a90.jpg,0.992,"[{'category': '1', 'conf': 0.992, 'bbox': [0.095, 0.698, 0.894, 0.287]}, {'category': '1', 'conf': 0.958, 'bbox': [0.002, 0.523, 0.095, 0.222]}, {'category': '1', 'conf': 0.683, 'bbox': [0, 0.564, 0.997, 0.412]}, {'category': '1', 'conf': 0.311, 'bbox': [0.002, 0.919, 0.182, 0.068]}, {'category': '1', 'conf': 0.261, 'bbox': [0.016, 0.525, 0.667, 0.411]}]"
13524,51597,8b3ef634-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0, 0.027, 0.551, 0.651]}]"
13525,51598,87445b46-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.215, 0.581, 0.702, 0.405]}, {'category': '1', 'conf': 0.997, 'bbox': [0, 0.039, 0.235, 0.939]}, {'category': '1', 'conf': 0.9, 'bbox': [0.109, 0.835, 0.218, 0.151]}, {'category': '1', 'conf': 0.183, 'bbox': [0.151, 0.738, 0.462, 0.246]}, {'category': '1', 'conf': 0.167, 'bbox': [0.085, 0.816, 0.328, 0.17]}]"
13526,51601,89b47a6e-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13527,51607,8dd5a302-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.456, 0.464, 0.508, 0.522]}, {'category': '1', 'conf': 0.985, 'bbox': [0.064, 0.71, 0.416, 0.276]}, {'category': '1', 'conf': 0.957, 'bbox': [0, 0.272, 0.148, 0.702]}, {'category': '1', 'conf': 0.856, 'bbox': [0, 0.631, 0.154, 0.346]}, {'category': '1', 'conf': 0.255, 'bbox': [0.001, 0.263, 0.074, 0.492]}]"
13528,51619,94345be4-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13529,51624,8ff9a44e-21bc-11ea-a13a-137349068a90.jpg,0.929,"[{'category': '1', 'conf': 0.929, 'bbox': [0.814, 0.883, 0.184, 0.089]}, {'category': '1', 'conf': 0.341, 'bbox': [0.713, 0.879, 0.287, 0.094]}]"
13530,51625,8ca3d09e-21bc-11ea-a13a-137349068a90.jpg,0.96,"[{'category': '1', 'conf': 0.96, 'bbox': [0.807, 0.804, 0.19, 0.177]}, {'category': '1', 'conf': 0.885, 'bbox': [0.877, 0.691, 0.112, 0.135]}, {'category': '1', 'conf': 0.874, 'bbox': [0, 0.005, 0.815, 0.984]}, {'category': '1', 'conf': 0.529, 'bbox': [0.812, 0.716, 0.181, 0.251]}]"
13533,51633,8b79b3b4-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13534,51635,963dc772-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13535,51637,90625e8a-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13537,51641,96b4d984-21bc-11ea-a13a-137349068a90.jpg,0.936,"[{'category': '1', 'conf': 0.936, 'bbox': [0.681, 0.525, 0.212, 0.145]}, {'category': '1', 'conf': 0.864, 'bbox': [0.635, 0.461, 0.037, 0.037]}, {'category': '1', 'conf': 0.563, 'bbox': [0.609, 0.459, 0.065, 0.046]}, {'category': '1', 'conf': 0.421, 'bbox': [0.633, 0.454, 0.052, 0.051]}, {'category': '1', 'conf': 0.249, 'bbox': [0.631, 0.44, 0.085, 0.069]}, {'category': '1', 'conf': 0.136, 'bbox': [0.635, 0.443, 0.062, 0.056]}, {'category': '1', 'conf': 0.121, 'bbox': [0.742, 0.535, 0.141, 0.13]}, {'category': '1', 'conf': 0.105, 'bbox': [0.647, 0.498, 0.272, 0.19]}]"
13538,51642,92c9c5fa-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13541,51650,936f9bba-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.397, 0.685, 0.579, 0.302]}, {'category': '1', 'conf': 0.199, 'bbox': [0.129, 0.601, 0.049, 0.031]}]"
13543,51662,91348554-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13544,51663,9245d1fa-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
13545,51664,8a5abcda-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0, 0.469, 0.97, 0.519]}]"
13546,51671,8b38d09c-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.323, 0.593, 0.597, 0.392]}, {'category': '1', 'conf': 0.991, 'bbox': [0, 0.178, 0.298, 0.8]}, {'category': '1', 'conf': 0.983, 'bbox': [0.115, 0.704, 0.325, 0.28]}, {'category': '1', 'conf': 0.305, 'bbox': [0.145, 0.657, 0.594, 0.318]}, {'category': '1', 'conf': 0.126, 'bbox': [0.081, 0.147, 0.349, 0.838]}]"
