,file,max_detection_conf,detections
43247,8db5396e-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.001, 0.017, 0.998, 0.972]}, {'category': '1', 'conf': 0.794, 'bbox': [0.005, 0.701, 0.551, 0.286]}, {'category': '1', 'conf': 0.166, 'bbox': [0.002, 0.572, 0.758, 0.4]}]"
43250,8a066108-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.055, 0.51, 0.331, 0.464]}]"
43251,9951fc62-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43255,86921044-21bc-11ea-a13a-137349068a90.jpg,0.996,"[{'category': '1', 'conf': 0.996, 'bbox': [0.36, 0.004, 0.631, 0.988]}, {'category': '1', 'conf': 0.928, 'bbox': [0.004, 0.734, 0.237, 0.251]}, {'category': '1', 'conf': 0.698, 'bbox': [0.014, 0.026, 0.852, 0.912]}, {'category': '1', 'conf': 0.657, 'bbox': [0.034, 0.908, 0.211, 0.076]}, {'category': '1', 'conf': 0.37, 'bbox': [0.015, 0.726, 0.745, 0.255]}, {'category': '1', 'conf': 0.142, 'bbox': [0.002, 0.741, 0.109, 0.234]}]"
43256,876c1ab4-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43257,88ab7b04-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43264,94daa71a-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0, 0.6, 0.267, 0.371]}, {'category': '1', 'conf': 0.988, 'bbox': [0.117, 0.433, 0.035, 0.113]}, {'category': '1', 'conf': 0.988, 'bbox': [0.045, 0.427, 0.051, 0.098]}, {'category': '1', 'conf': 0.177, 'bbox': [0.192, 0.394, 0.086, 0.11]}]"
43266,8f5b69e6-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43268,96d99da0-21bc-11ea-a13a-137349068a90.jpg,0.996,"[{'category': '1', 'conf': 0.996, 'bbox': [0.246, 0.907, 0.356, 0.077]}]"
43269,8ad667cc-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43272,971876a6-21bc-11ea-a13a-137349068a90.jpg,0.242,"[{'category': '1', 'conf': 0.242, 'bbox': [0.102, 0.488, 0.016, 0.054]}, {'category': '1', 'conf': 0.217, 'bbox': [0.098, 0.5, 0.067, 0.146]}]"
43276,877a5930-21bc-11ea-a13a-137349068a90.jpg,0.146,"[{'category': '1', 'conf': 0.146, 'bbox': [0.098, 0.5, 0.063, 0.141]}]"
43280,905ffbb8-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43281,90c291e2-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43282,9054c3c4-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.026, 0.437, 0.312, 0.501]}]"
43284,8cd818ea-21bc-11ea-a13a-137349068a90.jpg,0.997,"[{'category': '1', 'conf': 0.997, 'bbox': [0.125, 0.666, 0.872, 0.32]}, {'category': '1', 'conf': 0.985, 'bbox': [0.0, 0.554, 0.195, 0.427]}, {'category': '1', 'conf': 0.212, 'bbox': [0.003, 0.863, 0.19, 0.121]}, {'category': '1', 'conf': 0.204, 'bbox': [0.007, 0.548, 0.169, 0.302]}, {'category': '1', 'conf': 0.163, 'bbox': [0.003, 0.778, 0.184, 0.196]}, {'category': '1', 'conf': 0.156, 'bbox': [0, 0.546, 0.085, 0.192]}]"
43291,8992a24a-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43293,8abe2dd8-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43298,96ef4448-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.772, 0.712, 0.179, 0.259]}, {'category': '1', 'conf': 0.997, 'bbox': [0.494, 0.836, 0.145, 0.133]}]"
43303,933c1fb0-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43308,88de24be-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43312,90baae82-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.408, 0.078, 0.266, 0.502]}]"
43314,9170ef62-21bc-11ea-a13a-137349068a90.jpg,0.315,"[{'category': '1', 'conf': 0.315, 'bbox': [0.598, 0.387, 0.081, 0.104]}]"
43316,8a954666-21bc-11ea-a13a-137349068a90.jpg,0.968,"[{'category': '1', 'conf': 0.968, 'bbox': [0.431, 0.43, 0.098, 0.114]}, {'category': '1', 'conf': 0.729, 'bbox': [0.978, 0.353, 0.022, 0.049]}, {'category': '1', 'conf': 0.323, 'bbox': [0.484, 0.433, 0.048, 0.107]}, {'category': '1', 'conf': 0.137, 'bbox': [0.378, 0.412, 0.151, 0.135]}]"
43324,8ddc79b6-21bc-11ea-a13a-137349068a90.jpg,0.84,"[{'category': '1', 'conf': 0.84, 'bbox': [0.79, 0.795, 0.21, 0.174]}]"
43326,978406c8-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.262, 0.407, 0.284, 0.457]}]"
43329,8a58de92-21bc-11ea-a13a-137349068a90.jpg,0.127,"[{'category': '1', 'conf': 0.127, 'bbox': [0.104, 0.481, 0.015, 0.058]}]"
43335,943fff44-21bc-11ea-a13a-137349068a90.jpg,0.303,"[{'category': '1', 'conf': 0.303, 'bbox': [0.104, 0.486, 0.015, 0.053]}]"
43336,86d54864-21bc-11ea-a13a-137349068a90.jpg,0.919,"[{'category': '1', 'conf': 0.919, 'bbox': [0.47, 0.75, 0.108, 0.11]}, {'category': '1', 'conf': 0.225, 'bbox': [0.145, 0.599, 0.052, 0.027]}, {'category': '1', 'conf': 0.172, 'bbox': [0.461, 0.739, 0.146, 0.141]}]"
43340,8f5d49b4-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.0, 0.487, 0.121, 0.447]}, {'category': '1', 'conf': 0.395, 'bbox': [0.669, 0.528, 0.026, 0.032]}]"
43341,928000c8-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43343,91406770-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43347,8d58600e-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43350,94f13dfe-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43351,90e34e8c-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.77, 0.185, 0.131, 0.411]}]"
43353,8c859a20-21bc-11ea-a13a-137349068a90.jpg,0.121,"[{'category': '1', 'conf': 0.121, 'bbox': [0.625, 0.413, 0.031, 0.09]}, {'category': '1', 'conf': 0.117, 'bbox': [0.966, 0.558, 0.032, 0.057]}]"
43358,8c5fa950-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.092, 0.765, 0.403, 0.205]}]"
43360,869b571c-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43361,923e9c28-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.741, 0.693, 0.258, 0.241]}, {'category': '1', 'conf': 0.97, 'bbox': [0.0, 0.892, 0.041, 0.09]}]"
43364,9032a852-21bc-11ea-a13a-137349068a90.jpg,0.974,"[{'category': '1', 'conf': 0.974, 'bbox': [0.346, 0.442, 0.236, 0.262]}, {'category': '1', 'conf': 0.4, 'bbox': [0.426, 0.455, 0.153, 0.238]}]"
43368,86d42902-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.205, 0.402, 0.195, 0.255]}]"
43369,8a6111ca-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.165, 0.004, 0.749, 0.996]}]"
43374,86eb814c-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.576, 0.253, 0.192, 0.503]}, {'category': '1', 'conf': 0.999, 'bbox': [0.259, 0.321, 0.077, 0.293]}]"
43375,87ece450-21bc-11ea-a13a-137349068a90.jpg,0.996,"[{'category': '1', 'conf': 0.996, 'bbox': [0.001, 0.012, 0.223, 0.95]}]"
43376,901f97c6-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43379,8820aeca-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.006, 0.531, 0.456, 0.454]}, {'category': '1', 'conf': 0.159, 'bbox': [0.007, 0.856, 0.208, 0.128]}]"
43380,931a92be-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43394,8b15c782-21bc-11ea-a13a-137349068a90.jpg,0.119,"[{'category': '1', 'conf': 0.119, 'bbox': [0.954, 0.424, 0.019, 0.031]}]"
43401,8c61a4bc-21bc-11ea-a13a-137349068a90.jpg,0.54,"[{'category': '1', 'conf': 0.54, 'bbox': [0.0, 0.931, 0.041, 0.04]}]"
43405,8a162ea8-21bc-11ea-a13a-137349068a90.jpg,0.435,"[{'category': '1', 'conf': 0.435, 'bbox': [0.601, 0.385, 0.062, 0.1]}]"
43406,8918c9e8-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.222, 0.057, 0.772, 0.932]}, {'category': '1', 'conf': 0.969, 'bbox': [0.0, 0.748, 0.195, 0.238]}, {'category': '1', 'conf': 0.601, 'bbox': [0.028, 0.927, 0.172, 0.058]}, {'category': '1', 'conf': 0.103, 'bbox': [0.349, 0.051, 0.318, 0.453]}]"
43410,9473bfc8-21bc-11ea-a13a-137349068a90.jpg,0.136,"[{'category': '1', 'conf': 0.136, 'bbox': [0.434, 0.43, 0.067, 0.064]}]"
43412,9242903a-21bc-11ea-a13a-137349068a90.jpg,0.552,"[{'category': '1', 'conf': 0.552, 'bbox': [0.162, 0.6, 0.048, 0.032]}, {'category': '1', 'conf': 0.286, 'bbox': [0.235, 0.6, 0.027, 0.02]}, {'category': '1', 'conf': 0.242, 'bbox': [0.688, 0.938, 0.045, 0.046]}]"
43413,8f546466-21bc-11ea-a13a-137349068a90.jpg,0.841,"[{'category': '1', 'conf': 0.841, 'bbox': [0.127, 0.911, 0.399, 0.074]}, {'category': '1', 'conf': 0.568, 'bbox': [0.326, 0.911, 0.207, 0.074]}, {'category': '1', 'conf': 0.256, 'bbox': [0.152, 0.599, 0.045, 0.021]}]"
43422,888ff06e-21bc-11ea-a13a-137349068a90.jpg,0.997,"[{'category': '1', 'conf': 0.997, 'bbox': [0.66, 0.53, 0.22, 0.257]}, {'category': '1', 'conf': 0.997, 'bbox': [0.817, 0.543, 0.183, 0.234]}, {'category': '1', 'conf': 0.992, 'bbox': [0.556, 0.342, 0.083, 0.426]}, {'category': '1', 'conf': 0.778, 'bbox': [0.959, 0.514, 0.041, 0.047]}, {'category': '1', 'conf': 0.215, 'bbox': [0.956, 0.516, 0.043, 0.174]}, {'category': '1', 'conf': 0.101, 'bbox': [0.745, 0.541, 0.219, 0.22]}]"
43423,94737176-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43425,8e332a68-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43426,8eb217e2-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43437,8996d824-21bc-11ea-a13a-137349068a90.jpg,0.962,"[{'category': '1', 'conf': 0.962, 'bbox': [0.729, 0.122, 0.27, 0.875]}, {'category': '2', 'conf': 0.303, 'bbox': [0.73, 0.125, 0.257, 0.845]}]"
43440,8ea7fc76-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.001, 0.015, 0.67, 0.966]}, {'category': '1', 'conf': 0.144, 'bbox': [0.282, 0.01, 0.692, 0.895]}]"
43441,8f444680-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.103, 0.704, 0.802, 0.28]}]"
43442,86ca4ee6-21bc-11ea-a13a-137349068a90.jpg,0.997,"[{'category': '1', 'conf': 0.997, 'bbox': [0.669, 0.408, 0.16, 0.186]}, {'category': '1', 'conf': -0.643, 'bbox': [0.756, 0.837, 0.242, 0.144]}]"
43445,98e4084c-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0, 0.008, 0.927, 0.97]}, {'category': '1', 'conf': 0.211, 'bbox': [0.351, 0.014, 0.592, 0.937]}, {'category': '1', 'conf': 0.187, 'bbox': [0.602, 0.017, 0.342, 0.93]}]"
43447,963277fa-21bc-11ea-a13a-137349068a90.jpg,0.293,"[{'category': '1', 'conf': 0.293, 'bbox': [0.626, 0.412, 0.047, 0.086]}]"
43459,91d1ca1c-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.33, 0.016, 0.668, 0.859]}, {'category': '1', 'conf': 0.105, 'bbox': [0.882, 0.034, 0.118, 0.811]}]"
43463,883a830e-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.0, 0.02, 0.427, 0.661]}]"
43470,91bd4fec-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.002, 0.015, 0.998, 0.967]}, {'category': '1', 'conf': 0.995, 'bbox': [0.038, 0.701, 0.231, 0.284]}, {'category': '1', 'conf': 0.423, 'bbox': [0.093, 0.329, 0.894, 0.642]}, {'category': '1', 'conf': 0.139, 'bbox': [0.067, 0.891, 0.198, 0.092]}]"
43471,8cc5440e-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0, 0.322, 0.296, 0.666]}]"
43479,969b98fc-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43482,86bfc5f2-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43487,8c7a337e-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43488,9390d078-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43491,900d0566-21bc-11ea-a13a-137349068a90.jpg,0.997,"[{'category': '1', 'conf': 0.997, 'bbox': [0.521, 0.401, 0.109, 0.304]}, {'category': '1', 'conf': 0.996, 'bbox': [0.915, 0.396, 0.028, 0.144]}, {'category': '1', 'conf': 0.987, 'bbox': [0.627, 0.404, 0.083, 0.241]}, {'category': '1', 'conf': 0.981, 'bbox': [0.617, 0.476, 0.059, 0.219]}, {'category': '1', 'conf': 0.981, 'bbox': [0.927, 0.405, 0.035, 0.117]}, {'category': '1', 'conf': 0.228, 'bbox': [0.936, 0.422, 0.025, 0.096]}, {'category': '1', 'conf': 0.132, 'bbox': [0.64, 0.43, 0.069, 0.173]}]"
43493,9802e916-21bc-11ea-a13a-137349068a90.jpg,0.997,"[{'category': '1', 'conf': 0.997, 'bbox': [0.001, 0.797, 0.435, 0.183]}, {'category': '1', 'conf': -0.977, 'bbox': [0.752, 0.835, 0.247, 0.143]}]"
43494,8a5032ce-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43504,9339f0a0-21bc-11ea-a13a-137349068a90.jpg,0.329,"[{'category': '1', 'conf': 0.329, 'bbox': [0.599, 0.414, 0.071, 0.089]}]"
43506,8c9d78c0-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43508,8ab28adc-21bc-11ea-a13a-137349068a90.jpg,0.79,"[{'category': '1', 'conf': 0.79, 'bbox': [0.6, 0.382, 0.078, 0.108]}]"
43519,8f2bd9a6-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43526,935b36c0-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43527,90d45698-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.538, 0.01, 0.462, 0.729]}]"
43529,902d70bc-21bc-11ea-a13a-137349068a90.jpg,0.989,"[{'category': '1', 'conf': 0.989, 'bbox': [0.022, 0.538, 0.837, 0.449]}, {'category': '1', 'conf': 0.978, 'bbox': [0.001, 0.524, 0.204, 0.463]}, {'category': '1', 'conf': 0.955, 'bbox': [0.082, 0.745, 0.771, 0.24]}, {'category': '1', 'conf': 0.284, 'bbox': [0.049, 0.875, 0.186, 0.111]}, {'category': '1', 'conf': 0.199, 'bbox': [0.032, 0.723, 0.208, 0.256]}, {'category': '1', 'conf': 0.157, 'bbox': [0.029, 0.276, 0.892, 0.68]}]"
43530,8ab2ff6c-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43532,8d6b0272-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43533,9786d72c-21bc-11ea-a13a-137349068a90.jpg,0.997,"[{'category': '1', 'conf': 0.997, 'bbox': [0.426, 0.144, 0.325, 0.452]}]"
43536,8ec11652-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.029, 0.536, 0.22, 0.237]}]"
43542,8718802a-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43544,8a52b684-21bc-11ea-a13a-137349068a90.jpg,0.524,"[{'category': '1', 'conf': 0.524, 'bbox': [0.593, 0.379, 0.073, 0.112]}]"
43545,87d8cbaa-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43554,97b5ae76-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43555,9109bbe4-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43557,8b5f8d7c-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43558,8d4f7ec6-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43561,8d771e68-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43568,994cf8c0-21bc-11ea-a13a-137349068a90.jpg,0.992,"[{'category': '1', 'conf': 0.992, 'bbox': [0.003, 0.89, 0.123, 0.095]}]"
43578,8a157102-21bc-11ea-a13a-137349068a90.jpg,0.996,"[{'category': '1', 'conf': 0.996, 'bbox': [0.489, 0.462, 0.09, 0.064]}]"
43582,926bc414-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.845, 0.556, 0.154, 0.332]}, {'category': '1', 'conf': 0.692, 'bbox': [0.162, 0.6, 0.047, 0.03]}, {'category': '1', 'conf': 0.202, 'bbox': [0.235, 0.602, 0.028, 0.018]}]"
43585,8cf42814-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43589,945a0006-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43591,8a8716cc-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.704, 0.308, 0.296, 0.62]}, {'category': '1', 'conf': 0.87, 'bbox': [0, 0.84, 0.085, 0.036]}]"
43592,95adb5c4-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43603,92fbf1e2-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.002, 0.133, 0.284, 0.434]}]"
43610,86eef25a-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.001, 0.36, 0.168, 0.406]}, {'category': '1', 'conf': 0.999, 'bbox': [0.666, 0.316, 0.164, 0.351]}]"
43611,90607b1a-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.001, 0.374, 0.107, 0.21]}, {'category': '1', 'conf': 0.994, 'bbox': [0.597, 0.397, 0.08, 0.212]}, {'category': '1', 'conf': 0.982, 'bbox': [0.887, 0.424, 0.102, 0.23]}, {'category': '1', 'conf': 0.961, 'bbox': [0.842, 0.449, 0.06, 0.21]}, {'category': '1', 'conf': 0.952, 'bbox': [0.685, 0.428, 0.047, 0.113]}, {'category': '1', 'conf': 0.718, 'bbox': [0.937, 0.456, 0.061, 0.208]}, {'category': '1', 'conf': 0.625, 'bbox': [0.96, 0.475, 0.04, 0.19]}, {'category': '1', 'conf': 0.159, 'bbox': [0.83, 0.429, 0.094, 0.226]}, {'category': '1', 'conf': 0.111, 'bbox': [0.657, 0.446, 0.027, 0.091]}, {'category': '1', 'conf': 0.106, 'bbox': [0.86, 0.43, 0.108, 0.227]}]"
43615,97164714-21bc-11ea-a13a-137349068a90.jpg,0.865,"[{'category': '1', 'conf': 0.865, 'bbox': [0.373, 0.89, 0.097, 0.082]}, {'category': '1', 'conf': 0.629, 'bbox': [0.378, 0.891, 0.269, 0.079]}]"
43621,953a5728-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43622,99431062-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43628,880b9ce2-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.245, 0.762, 0.191, 0.219]}]"
43630,8fd54842-21bc-11ea-a13a-137349068a90.jpg,0.137,"[{'category': '1', 'conf': 0.137, 'bbox': [0.597, 0.376, 0.069, 0.102]}]"
43635,8c332da8-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43636,97dae57e-21bc-11ea-a13a-137349068a90.jpg,0.106,"[{'category': '1', 'conf': 0.106, 'bbox': [0.223, 0.824, 0.061, 0.069]}]"
43638,8b7b2d02-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0, 0.009, 0.892, 0.966]}]"
43644,8ed171d2-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.612, 0.02, 0.388, 0.91]}]"
43647,97eef758-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.008, 0.566, 0.992, 0.422]}, {'category': '1', 'conf': 0.111, 'bbox': [0, 0.567, 0.233, 0.406]}]"
43648,9177a8a2-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.24, 0.021, 0.496, 0.691]}]"
43649,914ae9fc-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.002, 0.228, 0.257, 0.507]}]"
43650,870e25b2-21bc-11ea-a13a-137349068a90.jpg,0.996,"[{'category': '1', 'conf': 0.996, 'bbox': [0.277, 0.584, 0.644, 0.4]}, {'category': '1', 'conf': 0.995, 'bbox': [0, 0.027, 0.322, 0.957]}, {'category': '1', 'conf': 0.95, 'bbox': [0.118, 0.706, 0.349, 0.278]}, {'category': '1', 'conf': 0.348, 'bbox': [0.005, 0.426, 0.302, 0.53]}, {'category': '1', 'conf': 0.325, 'bbox': [0.035, 0.573, 0.325, 0.386]}]"
43654,8f09cdca-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43657,86d0b6b4-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43660,92f97c64-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43662,90da9b8e-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43664,9813ae54-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43666,8ad777c0-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.005, 0.557, 0.459, 0.426]}, {'category': '1', 'conf': 0.148, 'bbox': [0.332, 0.372, 0.022, 0.025]}]"
43668,8849099c-21bc-11ea-a13a-137349068a90.jpg,0.332,"[{'category': '1', 'conf': 0.332, 'bbox': [0.161, 0.6, 0.049, 0.033]}, {'category': '1', 'conf': 0.187, 'bbox': [0.235, 0.601, 0.029, 0.02]}]"
43674,964508f2-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43676,8a7d040c-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43684,8aca5810-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43688,8cdb65f4-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.267, 0.015, 0.733, 0.976]}, {'category': '1', 'conf': 0.969, 'bbox': [0.488, 0.519, 0.511, 0.473]}, {'category': '1', 'conf': 0.876, 'bbox': [0.033, 0.807, 0.38, 0.177]}, {'category': '1', 'conf': 0.866, 'bbox': [0.002, 0.654, 0.412, 0.333]}, {'category': '1', 'conf': 0.782, 'bbox': [0.0, 0.641, 0.137, 0.336]}, {'category': '1', 'conf': 0.51, 'bbox': [0.007, 0.808, 0.226, 0.177]}, {'category': '1', 'conf': 0.425, 'bbox': [0.118, 0.875, 0.29, 0.109]}, {'category': '1', 'conf': 0.242, 'bbox': [0.323, 0.421, 0.663, 0.515]}, {'category': '1', 'conf': 0.234, 'bbox': [0.758, 0.558, 0.088, 0.124]}, {'category': '1', 'conf': 0.144, 'bbox': [0.008, 0.871, 0.168, 0.115]}]"
43691,90afc6b6-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43695,8c81e7a4-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43704,8708c860-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43707,9654c742-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43711,89faa12e-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0, 0.011, 0.996, 0.98]}, {'category': '1', 'conf': 0.997, 'bbox': [0.028, 0.699, 0.238, 0.283]}, {'category': '1', 'conf': 0.938, 'bbox': [0.717, 0.511, 0.279, 0.152]}, {'category': '1', 'conf': 0.796, 'bbox': [0.091, 0.385, 0.904, 0.582]}, {'category': '1', 'conf': 0.485, 'bbox': [0.73, 0.505, 0.082, 0.144]}]"
43715,914f409c-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.066, 0.421, 0.934, 0.56]}, {'category': '1', 'conf': 0.997, 'bbox': [0.002, 0.661, 0.315, 0.322]}, {'category': '1', 'conf': 0.191, 'bbox': [0.328, 0.589, 0.654, 0.394]}, {'category': '1', 'conf': 0.189, 'bbox': [0.387, 0.581, 0.048, 0.028]}]"
43717,97f33746-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0, 0.02, 0.239, 0.959]}]"
43718,91b13e96-21bc-11ea-a13a-137349068a90.jpg,0.987,"[{'category': '1', 'conf': 0.987, 'bbox': [0.001, 0.004, 0.18, 0.996]}]"
43721,87e2cee8-21bc-11ea-a13a-137349068a90.jpg,0.634,"[{'category': '1', 'conf': 0.634, 'bbox': [0.884, 0.846, 0.116, 0.122]}]"
43722,881dd330-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43726,8a9ca64a-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43727,8b1b3f8c-21bc-11ea-a13a-137349068a90.jpg,0.157,"[{'category': '1', 'conf': 0.157, 'bbox': [0.593, 0.471, 0.103, 0.059]}, {'category': '1', 'conf': 0.11, 'bbox': [0.584, 0.572, 0.029, 0.053]}]"
43735,8ac5f784-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43738,947c3e96-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.005, 0.446, 0.733, 0.541]}]"
43741,9119dede-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43742,8cd234f2-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43744,970e935c-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43750,8882d73a-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43751,94f5813e-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43756,911e6fe4-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
43757,90bc5b4c-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
